Thio,6.048291985835713
AcdDH,4.693356958761803
AAR,3.3771864142914674
ENO,1.0159418963213447
PGM,0.9483067108907594
KDPGald,0.8635046490741891
PYK,0.862853957990843
PFL,0.7383287289833893
G6PDH,0.6928286450876727
GAPDH,0.6591083088113254
GLNdeh,0.40578348879621556
PGK,0.2947671766906089
GluKin,0.26301253147771736
PGase,0.16477258504480868
AlcDH,0.10319772877481337
